City_station,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3
Ahmedabad,8/29/2016,52.27,10.79,9.23,20.02,10.79,19.62,9.14
Ahmedabad,8/30/2016,46.68,10.08,9.3,19.73,10.08,17.77,15.97
Ahmedabad,8/31/2016,44.59,10.47,7.39,17.86,10.47,17.62,11.2
Ahmedabad,9/1/2016,30.81,9.36,7.86,17.22,9.36,17.58,15.72
Ahmedabad,9/2/2016,47.67,9.63,8.39,18.02,9.63,16.95,18.89
Ahmedabad,9/3/2016,35.69,9.38,8.14,18.2,9.38,16.72,14.63
Ahmedabad,9/4/2016,36.44,9.59,7.07,16.66,9.59,17.76,14.99
Ahmedabad,9/5/2016,33.83,10.14,7.82,18.27,10.14,17.93,13.9
Ahmedabad,9/6/2016,34.23,10.17,7.14,17.3,10.17,18.76,13.79
Ahmedabad,9/7/2016,52.15,10.7,7.15,17.85,10.7,16.32,14.67
Ahmedabad,9/8/2016,35.99,9.91,8.65,18.56,9.91,19.29,18.16
Ahmedabad,9/9/2016,37.93,9.75,9.2,18.95,9.75,19.07,15.42
Ahmedabad,9/10/2016,31.94,9.5,7.84,17.34,9.5,16.87,14.27
Ahmedabad,9/11/2016,18.04,7.3,7.02,17.19,7.3,15.49,19
Ahmedabad,9/12/2016,27.9,9.52,9.55,21.06,9.52,14.48,21.74
Ahmedabad,9/13/2016,36.51,10.07,10.68,21.06,10.07,18.22,22.56
Ahmedabad,9/14/2016,55.71,11.17,12.86,24.03,11.17,17.75,21.14
Ahmedabad,9/15/2016,57.01,13.68,11.99,25.67,13.68,18.36,20.81
Ahmedabad,9/16/2016,53.94,10.01,12.54,22.55,10.01,18.85,24.79
Ahmedabad,9/17/2016,49.34,9.75,8.67,18.43,9.75,15.82,26.39
Ahmedabad,9/21/2016,42.22,10.17,9.74,19.91,10.17,14.36,14.84
Ahmedabad,9/22/2016,39.43,12.67,10.1,22.77,12.67,16.95,11.63
Ahmedabad,9/23/2016,42.33,11.31,9.31,20.62,11.31,19.61,15.38
Ahmedabad,9/24/2016,26.75,9.8,6.77,16.57,9.8,19.37,17.5
Ahmedabad,9/25/2016,34.16,9.66,5.46,15.12,9.66,18.59,17.44
Ahmedabad,9/26/2016,30.07,9.82,5.73,15.55,9.82,18.28,17.65
Ahmedabad,9/27/2016,25.54,9.5,5.56,15.63,9.5,15.28,16.47
Ahmedabad,9/28/2016,38.47,10.63,5.7,16.34,10.63,17.44,17.34
Ahmedabad,9/29/2016,42.55,10.36,6.59,16.95,10.36,17.85,20.24
Ahmedabad,9/30/2016,38.1,10.2,7.04,17.24,10.2,18.46,16.83
Ahmedabad,10/1/2016,27.22,12.02,6.34,18.36,12.02,17.38,12.94
Ahmedabad,10/2/2016,41.81,10.75,9.77,20.52,10.75,18.03,22.44
Ahmedabad,10/3/2016,75.03,11.23,9.47,20.7,11.23,17.61,41.28
Ahmedabad,10/5/2016,30.48,16.49,7.43,23.91,16.49,18.79,6.38
Ahmedabad,10/6/2016,75.06,14.78,6.35,21.13,14.78,19.31,6
Ahmedabad,10/7/2016,85.36,14.48,7.59,22.5,14.48,7.63,20.62
Ahmedabad,10/8/2016,124.97,13.2,9.72,22.91,13.2,6.74,26.4
Ahmedabad,10/9/2016,86.63,11.74,6.39,18.13,11.74,9.97,20.38
Ahmedabad,10/10/2016,70.34,11.25,7.1,18.35,11.25,12.49,20.13
Ahmedabad,10/11/2016,50.49,10.91,5.04,15.95,10.91,13.29,22.39
Ahmedabad,10/12/2016,42.25,11.07,6.55,17.62,11.07,9.61,24.3
Ahmedabad,10/13/2016,48.23,11.09,9.01,19.25,11.09,18.51,18.52
Ahmedabad,10/14/2016,138.94,10.27,16.9,27.16,10.27,66.98,37.01
Ahmedabad,10/15/2016,155.68,16.66,19.69,36.35,16.66,61.24,33.7
Ahmedabad,10/16/2016,120.35,20.67,16.95,37.63,20.67,49.8,29.53
Ahmedabad,10/17/2016,140.81,18.56,19.3,37.86,18.56,15.83,31.21
Ahmedabad,10/18/2016,87.09,10.15,13.98,24.12,10.15,18.17,29.43
Ahmedabad,10/19/2016,83.57,7.8,10.61,18.41,7.8,19.72,30.68
Ahmedabad,10/20/2016,75.41,12.23,11.07,23.3,12.23,26.31,37.64
Ahmedabad,10/21/2016,106.86,9.38,10.22,19.6,9.38,30.72,36.65
Ahmedabad,10/22/2016,96.53,9.03,10.8,19.83,9.03,26.45,33.14
Ahmedabad,10/23/2016,76.96,6.95,9.04,16,6.95,28.44,41.7
Ahmedabad,10/24/2016,73.05,7.04,8.37,15.4,7.04,40,40.57
Ahmedabad,10/25/2016,72.52,7.31,9.14,16.45,7.31,28.08,32.65
Ahmedabad,10/26/2016,109.22,11.05,13.21,24.26,11.05,60.04,33.06
Ahmedabad,10/27/2016,122.63,18.84,16.36,35.2,18.84,24.52,31.59
Ahmedabad,10/28/2016,214.36,19.66,18.38,38.03,19.66,46.6,33.34
Ahmedabad,10/29/2016,381.69,29.49,25.41,54.9,29.49,49.33,15.74
Ahmedabad,10/30/2016,182.59,26.06,18.2,44.25,26.06,23.81,41
Ahmedabad,10/31/2016,271.85,16.39,15.28,31.68,16.39,33.31,41.24
Ahmedabad,11/1/2016,230.76,12.95,13.35,26.31,12.95,19.34,50.18
Ahmedabad,11/2/2016,203.3,11.74,14.79,26.54,11.74,16.14,47.43
Ahmedabad,11/3/2016,152.03,10.97,12.7,23.67,10.97,16.78,56.43
Ahmedabad,11/4/2016,176.02,7.51,12.78,20.66,7.51,66.19,35
Ahmedabad,10/25/2017,79.49,175.81,28.34,89.33,175.81,62.62,18.21
Ahmedabad,10/26/2017,112.25,104.94,36.61,141.28,104.94,43.78,23.6
Ahmedabad,10/27/2017,133.07,70.84,51.06,121.9,70.84,61.91,32.46
Ahmedabad,10/28/2017,93.96,71.28,46.94,118.1,71.28,47.05,6.36
Ahmedabad,10/29/2017,93.7,55.17,53.13,108.3,55.17,47.28,21.54
Ahmedabad,10/31/2017,77.12,3.96,25.16,15.09,3.96,28.73,56.01
Ahmedabad,11/3/2017,96.65,24.81,67.28,66.67,24.81,67.31,33.84
Ahmedabad,11/4/2017,107.09,16.58,95.73,59.61,16.58,104.29,44.5
Ahmedabad,11/5/2017,119.02,17.91,82.3,53.51,17.91,101.88,77.28
Ahmedabad,11/6/2017,83.86,36.74,82.94,67.88,36.74,90.76,52.82
Ahmedabad,11/7/2017,72.67,42.99,108.74,85.13,42.99,106.41,27.74
Ahmedabad,11/8/2017,94.32,62.88,105.75,98.51,62.88,127.84,55.03
Ahmedabad,11/9/2017,89,38.8,119.82,87.41,38.8,131.99,42.9
Ahmedabad,11/10/2017,85.35,48.64,105.07,87.55,48.64,111.22,62.31
Ahmedabad,11/11/2017,101.25,51.7,106.82,90.69,51.7,113.03,58.29
Ahmedabad,11/12/2017,90.02,47.15,99.02,83.49,47.15,130.27,67.89
Ahmedabad,11/13/2017,119.17,98.33,98.11,121.12,98.33,110.08,48.07
Ahmedabad,11/14/2017,207.19,118.02,146.18,159.36,118.02,160.06,37.21
Ahmedabad,11/15/2017,148.83,45.88,29.79,48.57,45.88,113.64,36.02
Ahmedabad,11/16/2017,85.32,5.06,31.48,15.88,5.06,124.92,28.71
Ahmedabad,11/17/2017,143.07,5.85,73.39,40.17,5.85,132.05,42.6
Ahmedabad,11/18/2017,140.88,6.11,76.05,41.66,6.11,130.2,26.06
Ahmedabad,11/19/2017,99.77,10.23,73.33,43.4,10.23,99.05,37.6
Ahmedabad,11/20/2017,119.99,6.84,73.41,40.92,6.84,81.21,48.09
Ahmedabad,11/21/2017,111.92,15.17,81.11,50.89,15.17,112.56,62.34
Ahmedabad,11/22/2017,96.51,15.07,84.06,52.25,15.07,102.74,74.34
Ahmedabad,11/23/2017,80.52,24,88.07,60.87,24,118.4,55.49
Ahmedabad,11/24/2017,92.8,45.76,102.15,83.98,45.76,143.12,55.83
Ahmedabad,11/25/2017,102.26,37.88,111.94,117.06,37.88,140.1,45.65
Ahmedabad,11/26/2017,108.19,55.69,109.21,94.83,55.69,117.82,47.4
Ahmedabad,11/27/2017,93.87,69.71,102.93,102.24,69.71,122.74,43.8
Ahmedabad,11/28/2017,109.53,55.08,117.71,98.52,55.08,123.22,43
Ahmedabad,11/29/2017,79.34,14.63,106.33,62.78,14.63,113.88,54.62
Ahmedabad,11/30/2017,93.05,40.22,94.66,76.19,40.22,104.74,60.03
Ahmedabad,12/1/2017,85.51,30.39,98.09,70.53,30.39,107.36,40.02
Ahmedabad,12/2/2017,80.89,6.14,71.52,39.47,6.14,103.62,78.13
Ahmedabad,12/3/2017,58.62,5.49,61.64,34.16,5.49,88.67,86.71
Ahmedabad,12/4/2017,68.53,5.78,61.38,34.25,5.78,85.69,88.35
Ahmedabad,12/5/2017,81.38,5.9,55.07,31.27,5.9,58.91,39.29
Ahmedabad,12/6/2017,56.54,5.46,32.13,19.75,5.46,31.81,66.39
Ahmedabad,12/7/2017,74.08,7.19,57.73,33.53,7.19,45.02,40.27
Ahmedabad,12/8/2017,62.76,5.58,62.02,34.05,5.58,74.08,83.18
Ahmedabad,12/9/2017,86.09,5.9,72.14,39.59,5.9,114.3,59.39
Ahmedabad,12/10/2017,59.74,26.28,77.12,57.23,26.28,98.31,42.01
Ahmedabad,12/11/2017,87.13,28.06,56.52,48.51,28.06,115.96,53.61
Ahmedabad,12/12/2017,52.15,15.98,65.44,43.85,15.98,86.58,58.81
Ahmedabad,12/13/2017,67.51,20.79,88.83,58.85,20.79,112.57,51.5
Ahmedabad,12/14/2017,70.08,11.42,81.65,48.35,11.42,116.77,61.73
Ahmedabad,12/15/2017,86.9,7.54,76.2,42.8,7.54,105.41,72.02
Ahmedabad,12/16/2017,77.34,6.33,61.41,34.68,6.33,102.44,75.64
Ahmedabad,12/17/2017,65.93,5.7,45.55,26.48,5.7,99.74,105.69
Ahmedabad,12/18/2017,66.58,7.16,62.16,35.66,7.16,98.89,66.87
Ahmedabad,12/19/2017,62.24,17.88,88.65,56.59,17.88,109.76,48.64
Ahmedabad,12/20/2017,62.07,8.72,72.18,41.72,8.72,102.25,56.86
Ahmedabad,12/21/2017,72.04,7.78,73.92,41.87,7.78,114.05,73.53
Ahmedabad,12/22/2017,67.44,5.95,62.74,35.05,5.95,99.05,93.19
Ahmedabad,12/23/2017,77.76,25.81,78.94,57.77,25.81,110.69,79.46
Ahmedabad,12/24/2017,96.71,19.89,101.08,64.15,19.89,127.91,54.97
Ahmedabad,12/25/2017,75.14,29.6,89.68,65.84,29.6,116.39,67.14
Ahmedabad,12/26/2017,69.27,15.17,79.33,52.7,15.17,85.87,65.28
Ahmedabad,12/27/2017,71.54,26.95,89.06,63.56,26.95,111.43,65.58
Ahmedabad,12/28/2017,104.13,43.47,101.35,81.88,43.47,113.39,58.08
Ahmedabad,12/29/2017,88.93,30.55,93.2,68.26,30.55,112.46,61.52
Ahmedabad,12/30/2017,82.03,14.9,92.12,56.06,14.9,113.34,65.25
Ahmedabad,12/31/2017,84.43,6.85,74.68,41.54,6.85,115.41,90.79
Ahmedabad,1/1/2018,84.46,7.58,87.62,48.4,7.58,102.36,69.02
Ahmedabad,1/2/2018,76.51,9.26,76.69,44.32,9.26,103.46,93.51
Ahmedabad,1/3/2018,63.88,13.87,69.32,44.16,13.87,70.3,105.33
Ahmedabad,1/4/2018,81.1,19.42,109.07,67.15,19.42,93.3,65.69
Ahmedabad,1/5/2018,73.61,25.96,173.08,103.8,25.96,93.86,36.51
Ahmedabad,1/6/2018,75.79,31.55,146.8,95.16,31.55,113.82,41.95
Ahmedabad,1/7/2018,77.87,23.19,137.62,84.44,23.19,107.58,50.46
Ahmedabad,1/8/2018,77.72,8.91,135.66,72.82,8.91,101.93,48.73
Ahmedabad,1/9/2018,66.89,5.86,92.57,49.53,5.86,89.53,68.56
Ahmedabad,1/10/2018,74.57,16.31,133.53,77.31,16.31,103.2,55.23
Ahmedabad,1/11/2018,89.1,44.57,137.16,100.17,44.57,92.55,59.41
Ahmedabad,1/12/2018,110.34,30.4,150.93,94.57,30.4,95.48,47.58
Ahmedabad,1/13/2018,82.53,20.58,150.48,88.76,20.58,106.65,43.23
Ahmedabad,1/14/2018,108.01,22.69,132.63,81.63,22.69,86.78,10.99
Ahmedabad,1/15/2018,92.94,14.34,114.26,66.44,14.34,83.85,51.68
Ahmedabad,1/16/2018,87.3,44.01,163.43,112.56,44.01,127.99,12.21
Ahmedabad,1/17/2018,89.06,29.54,132.69,86.77,29.54,119.07,41.74
Ahmedabad,1/18/2018,51.61,32.42,127.3,86.29,32.42,100.99,31.7
Ahmedabad,1/19/2018,91.13,65.07,169.17,131.09,65.07,128.78,25.03
Ahmedabad,1/20/2018,88.69,52.45,164.88,122.7,52.45,100.85,60.49
Ahmedabad,1/21/2018,108.92,30.7,273.39,155.55,30.7,113.34,59.23
Ahmedabad,1/22/2018,89.63,9.92,141.29,76.32,9.92,124.11,70.9
Ahmedabad,1/23/2018,55.27,29.44,86.96,66.11,29.44,91.67,47.71
Ahmedabad,1/24/2018,97.88,52.63,123.1,111.32,52.63,100.55,40.9
Ahmedabad,1/25/2018,128.56,89.57,160.65,157.6,89.57,124.43,40.06
Ahmedabad,1/26/2018,103.63,52.92,173.52,132.44,52.92,96.19,43.5
Ahmedabad,1/27/2018,102.16,15.17,145.55,82.32,15.17,137.02,63.22
Ahmedabad,1/28/2018,89.53,35.38,122.51,94.35,35.38,156.59,83.69
Ahmedabad,1/29/2018,101.92,65.27,189.67,141.23,65.27,125.54,41.52
Ahmedabad,1/30/2018,117.99,83.78,203.41,161.75,83.78,147.58,41
Ahmedabad,1/31/2018,115.79,42.54,166.11,124.97,42.54,151.92,32.24
Ahmedabad,2/1/2018,189.12,94,178.13,160.97,94,168.44,39.06
Ahmedabad,2/2/2018,88.37,15.14,155.73,87.26,15.14,106.29,44.14
Ahmedabad,2/3/2018,96.64,73.16,201.59,152.93,73.16,146.13,7.97
Ahmedabad,2/4/2018,98,71.48,201.17,151.47,71.48,146.25,7.94
Ahmedabad,2/5/2018,93.31,49.85,186.16,128.01,49.85,142.83,32.93
Ahmedabad,2/6/2018,104.89,25.46,153.96,94.11,25.46,121.22,38.11
Ahmedabad,2/7/2018,109.34,27.03,156.18,96.35,27.03,121.57,49.84
Ahmedabad,2/8/2018,70.25,48.11,140.78,105.05,48.11,97.56,55.79
Ahmedabad,2/9/2018,103.17,108.99,173.67,166.23,108.99,125.46,42.09
Ahmedabad,2/10/2018,185.77,124.01,172.84,186.66,124.01,120.94,40.97
Ahmedabad,2/11/2018,84.48,20.33,99.65,63.78,20.33,151.24,29.52
Ahmedabad,2/12/2018,89.41,28.93,130.93,85.46,28.93,110.86,34.08
Ahmedabad,2/13/2018,64.61,10.31,117.16,64.84,10.31,104.81,51.44
Ahmedabad,2/14/2018,65.35,6.17,104.31,53.74,6.17,59.29,64.67
Ahmedabad,2/15/2018,52.18,32.36,106.89,76.29,32.36,84.2,62.74
Ahmedabad,2/16/2018,75.13,36.67,176.38,113.4,36.67,124.9,67.84
Ahmedabad,2/17/2018,83.65,47.49,180.34,123.41,47.49,130.27,47.95
Ahmedabad,2/18/2018,220.49,108.73,177.19,178.15,108.73,133.39,41.76
Ahmedabad,2/20/2018,114.78,74.41,159.18,138.66,74.41,122.06,32.35
Ahmedabad,2/21/2018,92.92,66.96,164.78,130.45,66.96,123.47,46.91
Ahmedabad,2/22/2018,91.66,92.86,135.71,136.23,92.86,108.4,46.15
Ahmedabad,2/23/2018,138.4,134.85,141.97,169.89,134.85,127.68,25.63
Ahmedabad,2/25/2018,38.82,27.81,125.35,81.9,27.81,91.52,46.78
Ahmedabad,2/26/2018,49.18,30.05,135.69,88.62,30.05,123.83,40.63
Ahmedabad,2/27/2018,56.42,35.02,152.62,100.58,35.02,124.25,44.79
Ahmedabad,2/28/2018,60.36,18.78,177.23,100.47,18.78,124.95,51.14
Ahmedabad,3/1/2018,54.45,8.51,116.22,63.04,8.51,167.13,9.36
Ahmedabad,3/3/2018,41.64,13.79,104.44,61.23,13.79,109.4,63.12
Ahmedabad,3/4/2018,32.36,25.68,78.27,57.34,25.68,71.59,44.82
Ahmedabad,3/5/2018,29.98,22.14,114.5,72.38,22.14,97.02,37
Ahmedabad,3/6/2018,33.3,52.23,128.12,111.18,52.23,99.65,42.05
Ahmedabad,3/7/2018,56.51,10.58,121.56,66.9,10.58,81.19,54.42
Ahmedabad,3/8/2018,88.85,46.93,147.44,109.62,46.93,82.23,67.24
Ahmedabad,3/9/2018,111.68,41.3,119.71,108.46,41.3,94.48,53.57
Ahmedabad,3/10/2018,114.06,52.37,131.09,118.44,52.37,82.54,56.94
Ahmedabad,3/11/2018,116.93,31.48,118.96,104.3,31.48,98.31,53.2
Ahmedabad,3/12/2018,84.19,51.41,136.64,105.02,51.41,101.89,50.69
Ahmedabad,3/13/2018,98.53,70.03,101.27,105.37,70.03,82.76,38.63
Ahmedabad,3/14/2018,84.16,17.12,91.61,57.46,17.12,72.88,24.38
Ahmedabad,3/15/2018,71.82,37.72,77.57,75.31,37.72,59.98,46.07
Ahmedabad,3/16/2018,80.51,80.75,83.56,104.64,80.75,45.11,36.86
Ahmedabad,3/17/2018,133.48,54.16,112.13,95.12,54.16,93.54,45.02
Ahmedabad,3/18/2018,116.54,45.17,140.86,103.35,45.17,118.35,10.65
Ahmedabad,3/20/2018,160.68,14.93,97.06,58.49,14.93,51.32,59.78
Ahmedabad,3/21/2018,102.05,15.35,81.15,51.04,15.35,57.4,47.29
Ahmedabad,3/22/2018,100.33,9.58,92.44,52.24,9.58,37.78,60.16
Ahmedabad,3/23/2018,99.73,30.04,152.23,96.68,30.04,75.71,62.24
Ahmedabad,3/24/2018,104.22,39.51,142.95,118.86,39.51,72.1,52.74
Ahmedabad,3/25/2018,109.8,30.62,132.61,87.54,30.62,99.72,57.77
Ahmedabad,3/26/2018,124.44,42.25,147.48,125.33,42.25,119.98,51.56
Ahmedabad,3/27/2018,180.27,63.29,156.21,132.31,63.29,118.43,50.27
Ahmedabad,3/28/2018,138.6,13.28,93.81,55.67,13.28,116.67,55.1
Ahmedabad,3/29/2018,139.21,61.15,148.06,117.86,61.15,103.12,63.73
Ahmedabad,3/30/2018,154.09,51.8,101.12,94.39,51.8,111.55,48.08
Ahmedabad,3/31/2018,121,14.95,93.59,56.81,14.95,119.43,50.94
Ahmedabad,4/1/2018,80.56,44.37,126.32,95.06,44.37,118.21,52.22
Ahmedabad,4/2/2018,103.75,22.81,98.54,65.46,22.81,117.34,50.17
Ahmedabad,4/3/2018,75.68,10.93,70.57,42.58,10.93,106.94,68.45
Ahmedabad,4/4/2018,62.83,21.11,68.69,49.24,21.11,67.09,71.3
Ahmedabad,4/5/2018,104.23,40.3,69.08,63.98,40.3,19.21,42.57
Ahmedabad,4/6/2018,91.04,5.88,64.6,35.89,5.88,74.09,29.65
Ahmedabad,4/7/2018,90.13,15.24,81.38,51.07,15.24,73.62,73.07
Ahmedabad,4/8/2018,160.43,19.45,65.53,46.48,19.45,49.95,55.47
Ahmedabad,4/9/2018,94.55,20.11,58.27,43.43,20.11,51.53,57.33
Ahmedabad,4/10/2018,124.59,30.88,67.31,55.88,30.88,82.97,27.52
Ahmedabad,4/11/2018,92.5,18.14,61.82,43.69,18.14,77.85,22.98
Ahmedabad,4/12/2018,86.29,16.35,60.84,41.88,16.35,82.34,31.03
Ahmedabad,4/13/2018,104.21,22.52,72.51,52.07,22.52,65.42,39.14
Ahmedabad,4/14/2018,88.5,26.61,60.36,49.28,26.61,3.3,32.95
Ahmedabad,4/15/2018,84.47,23.17,61.41,47.25,23.17,3.3,45.89
Ahmedabad,4/17/2018,53.89,31.91,58.22,52.21,31.91,18.91,60.58
Ahmedabad,4/18/2018,60.08,48.77,47.34,60.53,48.77,22.65,51.62
Ahmedabad,4/19/2018,53.13,12.2,44.61,30.87,12.2,94.03,36.42
Ahmedabad,4/20/2018,71.3,7.93,35.8,23.38,7.93,63.28,34.83
Ahmedabad,4/21/2018,37.9,4.96,31.24,18.93,4.96,16.31,34.76
Ahmedabad,4/22/2018,78.18,20.3,71.56,50.06,20.3,51.41,10.44
Ahmedabad,4/23/2018,56.35,25.34,86.03,60.88,25.34,15.96,77.4
Ahmedabad,4/24/2018,59.66,47.44,77.68,77.3,47.44,26.01,63.51
Ahmedabad,4/25/2018,114.6,42.76,36.29,49.36,42.76,22.99,56.47
Ahmedabad,4/26/2018,74.48,9.84,51.25,32.34,9.84,48.6,37.97
Ahmedabad,4/27/2018,81.11,25.37,48.95,42.76,25.37,40.55,26.21
Ahmedabad,4/28/2018,100.39,10.39,42.83,28.5,10.39,42.89,30.16
Ahmedabad,4/29/2018,39.97,7.15,32.39,19.83,7.15,30.7,36.08
Ahmedabad,4/30/2018,53.61,16.93,37.01,19.98,16.93,51.64,16.92
Ahmedabad,5/1/2018,63.06,13.88,28.22,24.09,13.88,69.46,25.88
Ahmedabad,5/2/2018,46.17,10.7,30.48,22.85,10.7,51.35,27.9
Ahmedabad,5/3/2018,61.24,14.21,35.33,27.84,14.21,82.15,9.69
Ahmedabad,5/8/2018,49.71,9.59,28.6,21.11,9.59,53.54,34.54
Ahmedabad,5/9/2018,44.75,10.25,28.9,21.64,10.25,65.8,28.02
Ahmedabad,5/10/2018,45.84,26.72,29.72,34.15,26.72,61.44,35.85
Ahmedabad,5/11/2018,76.36,8.33,33.82,22.72,8.33,96.8,51
Ahmedabad,5/12/2018,44.79,7.28,32.12,21.1,7.28,74.84,37.9
Ahmedabad,5/13/2018,50.16,13.86,28.17,24.09,13.86,80.78,28.52
Ahmedabad,5/14/2018,49.07,8.51,30.74,21.34,8.51,88.3,27.48
Ahmedabad,5/15/2018,46.06,7.07,27.6,18.74,7.07,59.55,32.54
Ahmedabad,5/16/2018,52.82,9.88,28.48,21.26,9.88,73.73,27.07
Ahmedabad,5/17/2018,53.39,6.91,30.28,19.9,6.91,56.45,31.93
Ahmedabad,5/18/2018,59.44,6.67,31.77,20.48,6.67,86.73,38.54
Ahmedabad,5/19/2018,71.01,7.69,38.17,24.36,7.69,106.62,24.78
Ahmedabad,5/21/2018,50.7,8.58,33.44,22.69,8.58,27.74,59.94
Ahmedabad,5/22/2018,69.87,6.96,34.82,22.14,6.96,16.35,40.76
Ahmedabad,5/23/2018,61.53,10.41,42.53,28.52,10.41,17.94,48.3
Ahmedabad,5/24/2018,67.03,10.37,38.68,26.61,10.37,21.21,32.34
Ahmedabad,5/25/2018,43.37,20.03,35.01,32.02,20.03,56.38,40.07
Ahmedabad,5/26/2018,60.05,22.86,40.83,36.98,22.86,95.07,33.52
Ahmedabad,5/27/2018,56.93,10.46,30.45,22.62,10.46,102.66,37.12
Ahmedabad,5/28/2018,44.14,18.18,18.82,24.15,18.18,109.33,31.1
Ahmedabad,5/30/2018,43.53,17.41,58.56,25.49,17.41,56.99,20.24
Ahmedabad,5/31/2018,16.63,14.05,73.8,42.09,14.05,62.47,19.51
Ahmedabad,6/1/2018,78.16,18.21,55.31,40.57,18.21,59.64,15.87
Ahmedabad,6/2/2018,83.27,15.82,50.38,36.38,15.82,46.16,18.23
Ahmedabad,6/5/2018,51.54,13.48,51.04,34.95,13.48,37.58,6.9
Ahmedabad,6/6/2018,54.35,11.58,50.45,33.25,11.58,49.66,14.85
Ahmedabad,6/7/2018,53.59,10.18,45.53,29.81,10.18,59.53,17.93
Ahmedabad,6/8/2018,55.77,13.06,45.87,32.12,13.06,44.42,13.14
Ahmedabad,6/9/2018,63.58,13.97,43.32,31.56,13.97,63.59,5.08
Ahmedabad,6/11/2018,78.25,24.41,35.12,35.35,24.41,44.25,14.76
Ahmedabad,6/12/2018,77.84,35.49,31.88,42.03,35.49,44.19,21
Ahmedabad,6/13/2018,69.99,39.53,43.61,50.77,39.53,30.82,21.49
Ahmedabad,6/14/2018,78.7,43.78,42.9,53.6,43.78,31.43,20.06
Ahmedabad,6/15/2018,59.96,43.3,36.48,50.1,43.3,34.88,17.65
Ahmedabad,6/16/2018,48.27,38,36.24,46.04,38,34.93,18.73
Ahmedabad,6/24/2018,46.84,65.72,54.72,73.09,65.72,36.48,23.07
Ahmedabad,6/27/2018,27.79,37.69,41.59,48.41,37.69,39.2,13.74
Ahmedabad,6/28/2018,36.27,25.63,45.79,41.46,25.63,54.98,10.53
Ahmedabad,6/29/2018,76.41,26.44,53.18,45.67,26.44,43.42,2.05
Ahmedabad,6/30/2018,62.72,21.89,50.49,40.97,21.89,22.02,0.72
Ahmedabad,7/1/2018,48.12,19.06,61.63,44.28,19.06,24.98,0.91
Ahmedabad,7/2/2018,36.8,21.07,53.33,41.74,21.07,24.97,1.16
Ahmedabad,7/3/2018,41.37,25.53,38.1,37.64,25.53,18.91,1.08
Ahmedabad,7/4/2018,302.08,27.2,28.1,34,27.2,46.94,0.88
Ahmedabad,7/5/2018,37.15,34.33,58.02,53.92,34.33,34.41,1.04
Ahmedabad,7/6/2018,59.76,29.58,57.8,50.27,29.58,17.67,2.02
Ahmedabad,7/7/2018,71.94,17.35,98.32,60.91,17.35,25.74,2.03
Ahmedabad,7/8/2018,47.95,17.08,151.73,87.48,17.08,25.91,2.51
Ahmedabad,7/9/2018,55.91,19.87,66.69,47.36,19.87,32.64,1.8
Ahmedabad,7/10/2018,72.06,24.72,59.1,47.28,24.72,32.64,1.26
Ahmedabad,7/11/2018,127.23,29.02,37.32,39.86,29.02,26.37,0.38
Ahmedabad,7/12/2018,127.37,25.58,40.59,38.89,25.58,34.39,2.77
Ahmedabad,7/13/2018,36.42,30.52,49.52,46.93,30.52,37.17,3.29
Ahmedabad,7/14/2018,40.97,29.94,113.8,77.86,29.94,22.82,3.69
Ahmedabad,7/15/2018,33.38,20.68,62.15,45.75,20.68,21.06,4.35
Ahmedabad,7/16/2018,33.51,17.84,40.85,33.24,17.84,28.85,7.95
Ahmedabad,7/17/2018,29.56,30.82,74.11,59.15,30.82,19.34,3.34
Ahmedabad,7/18/2018,21.89,27.75,63.9,51.88,27.75,16.32,3.02
Ahmedabad,7/19/2018,44.87,31.41,68.29,56.75,31.41,17.39,3.24
Ahmedabad,7/20/2018,33.16,31.02,54.23,49.6,31.02,17.09,4.47
Ahmedabad,7/21/2018,45.25,35.01,61.65,56.2,35.01,23.87,2.96
Ahmedabad,7/22/2018,48.95,25.57,63.01,49.82,25.57,19.19,2.96
Ahmedabad,8/3/2018,47.83,25.73,49.36,43.28,25.73,113.31,3.22
Ahmedabad,8/4/2018,53.64,22.52,52.64,42.05,22.52,96.72,2.86
Ahmedabad,8/5/2018,48.18,18.31,51.41,38.75,18.31,104.62,2.81
Ahmedabad,8/6/2018,56.75,28.82,59.07,49.74,28.82,126.12,4.84
Ahmedabad,8/7/2018,41.21,25.18,38.73,37.68,25.18,83.84,9.92
Ahmedabad,8/8/2018,37.33,29.18,47.75,45.07,29.18,58.25,6.63
Ahmedabad,8/9/2018,28.74,25.17,45.61,41.03,25.17,41.84,20.2
Ahmedabad,8/10/2018,34.05,27.58,46.79,43.41,27.58,29.66,22.77
Ahmedabad,8/11/2018,28.94,21.18,53.02,41.66,21.18,26.92,16.38
Ahmedabad,8/12/2018,25.06,25.26,54.71,45.54,25.26,21.64,10.33
Ahmedabad,8/13/2018,32.05,29.19,48.62,45.5,29.19,42.09,10.76
Ahmedabad,8/14/2018,44.02,30.74,54.33,49.44,30.74,48.99,7.14
Ahmedabad,8/15/2018,48.73,27.87,47.11,43.78,27.87,31.19,11.25
Ahmedabad,8/16/2018,43.54,12.25,39.05,28.19,12.25,43.71,22.45
Ahmedabad,8/17/2018,28.66,18.31,55.15,40.57,18.31,32.57,15.68
Ahmedabad,8/18/2018,31.01,26.43,63.76,50.83,26.43,128.43,18.69
