StationId,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3
DL002,11/3/2019,619.48,191.2,101.12,209.65,3.11,17.83,11.95
DL002,11/4/2019,378.74,183.4,87.55,196.07,1.01,13.18,13.99
DL002,11/5/2019,245.64,160.38,93.17,150.88,1.25,14.77,16.07
DL002,11/6/2019,120.2,163.39,106.74,185.96,1.67,6.93,18.49
DL002,11/7/2019,209.09,98.68,101.89,138.75,2.37,14.98,15.23
DL002,11/8/2019,207.84,156.17,121.03,191.46,1.31,20.03,18.92
DL002,11/9/2019,143.96,174.9,106.04,201.57,1.95,17.18,14.28
DL002,11/10/2019,235.8,177.72,126.94,212.05,2.46,22.49,17.9
DL002,11/11/2019,327.38,155.4,130.52,195.97,2.25,15.81,14.84
DL002,11/12/2019,446.82,177.0,137.49,224.4,3.0,13.92,11.96
DL002,11/13/2019,408.89,176.04,126.27,210.69,3.7,12.08,11.34
DL002,11/14/2019,418.95,236.93,122.47,255.82,3.99,16.64,17.22
DL002,11/15/2019,393.05,183.2,107.11,192.94,2.98,7.02,11.48
DL002,11/16/2019,168.53,97.7,67.7,115.64,1.21,4.29,9.65
DL002,11/17/2019,96.3,94.54,57.73,107.75,1.61,4.65,9.82
DL002,11/18/2019,130.53,178.98,89.11,219.18,2.17,5.14,23.53
DL002,11/19/2019,180.47,170.82,91.58,188.0,1.63,5.8,33.69
DL002,11/20/2019,214.48,20.1,146.49,82.9,2.6,14.58,51.13
DL002,11/21/2019,282.22,14.51,111.03,64.4,3.45,16.36,61.07
DL002,11/22/2019,268.68,24.86,87.01,50.3,2.79,12.45,37.85
DL002,11/23/2019,144.67,220.07,99.86,237.49,2.4,9.66,26.2
DL002,11/24/2019,96.0,141.6,84.68,156.8,1.82,9.41,29.68
DL002,11/25/2019,119.88,125.21,77.69,143.71,1.83,11.4,32.94
DL002,11/26/2019,119.63,51.67,84.59,89.53,1.57,17.59,47.21
DL002,11/27/2019,114.04,49.84,67.21,76.38,1.31,5.84,44.18
DL002,11/28/2019,35.44,27.95,49.16,48.93,1.15,3.2,48.43
DL002,11/29/2019,56.41,108.91,63.74,122.69,1.59,6.42,36.16
DL002,11/30/2019,105.32,206.11,101.1,223.8,2.37,5.63,31.16
DL002,12/1/2019,134.57,202.37,104.05,222.21,1.94,9.99,30.48
DL002,12/2/2019,157.93,230.34,101.34,242.41,2.24,4.86,36.68
DL002,12/3/2019,163.31,235.91,107.79,249.84,3.13,9.12,41.04
DL002,12/4/2019,199.61,215.03,116.53,240.83,3.03,5.57,42.73
DL002,12/5/2019,326.46,183.03,124.68,215.62,4.09,6.9,57.97
DL002,12/6/2019,256.14,149.42,103.16,178.68,2.72,7.37,37.93
DL002,12/7/2019,292.51,216.39,101.08,224.05,3.2,11.03,51.73
DL002,12/8/2019,303.54,208.47,125.64,235.47,4.22,6.76,44.65
DL002,12/9/2019,240.35,192.37,115.01,218.0,2.8,9.19,42.16
DL002,12/10/2019,287.79,128.82,127.88,174.52,3.28,9.75,44.54
DL002,12/11/2019,338.6,60.42,133.72,129.01,3.28,12.75,82.95
DL002,12/12/2019,314.48,42.96,132.0,102.58,2.19,10.66,62.84
DL002,12/13/2019,104.63,46.68,154.74,110.97,1.25,8.44,63.22
DL002,12/15/2019,89.55,200.61,246.16,272.38,1.52,5.05,66.63
DL002,12/16/2019,98.59,273.16,154.18,303.35,1.77,8.5,64.73
DL002,12/17/2019,102.15,221.05,109.36,240.3,1.59,6.82,60.7
DL002,12/18/2019,176.7,137.79,160.29,197.59,1.93,2.9,57.64
DL002,12/19/2019,318.16,63.38,146.58,128.85,2.57,10.47,54.08
DL002,12/20/2019,502.97,140.95,239.12,237.75,3.45,9.48,56.17
DL002,12/21/2019,325.42,103.49,182.69,176.07,1.81,4.75,64.59
DL002,12/22/2019,162.8,124.54,121.1,165.93,2.16,5.23,65.42
DL002,12/23/2019,194.08,160.35,121.69,194.44,2.05,6.57,66.08
DL002,12/24/2019,321.88,54.19,304.94,178.06,2.63,10.76,65.18
DL002,12/25/2019,196.46,53.21,160.86,97.59,1.68,4.43,67.91
DL002,12/26/2019,213.14,45.98,198.72,111.72,1.25,6.0,68.65
DL002,12/27/2019,289.42,27.24,241.88,124.21,1.98,8.86,67.46
DL002,12/28/2019,333.33,35.07,331.68,182.28,2.42,12.07,65.9
DL002,12/29/2019,361.36,18.13,222.67,122.74,2.86,12.05,65.5
DL002,12/30/2019,377.01,5.57,68.68,40.76,2.79,8.8,67.99
DL002,12/31/2019,259.27,4.78,47.27,16.53,2.44,11.45,64.32
DL002,1/1/2020,374.12,72.8,54.01,112.28,3.81,11.37,60.13
DL002,1/2/2020,361.19,107.1,60.86,142.77,3.76,20.83,64.91
DL002,1/3/2020,401.51,89.33,48.18,141.52,3.21,20.53,66.34
DL002,1/4/2020,216.2,85.97,91.58,122.06,0.97,5.14,63.12
DL002,1/5/2020,191.29,103.72,67.73,127.75,1.9,11.15,63.1
DL002,1/6/2020,170.11,111.14,62.14,123.74,2.34,15.4,66.24
DL002,1/7/2020,142.91,32.73,42.58,48.67,1.73,18.64,65.79
DL002,1/8/2020,144.73,71.74,37.12,78.59,1.78,11.5,62.49
DL002,1/9/2020,106.06,92.44,43.21,97.3,2.07,7.9,64.04
DL002,1/10/2020,146.42,100.71,53.12,121.02,2.19,10.36,64.58
DL002,1/11/2020,160.98,112.57,70.57,137.3,2.64,12.22,63.87
DL002,1/12/2020,245.23,134.41,73.52,190.21,3.69,11.43,64.23
DL002,1/13/2020,273.77,76.46,55.83,108.23,3.0,4.36,59.61
DL002,1/14/2020,152.61,59.19,38.37,68.67,1.97,7.38,61.33
DL002,1/15/2020,115.53,61.43,46.6,76.47,1.29,8.58,60.2
DL002,1/16/2020,163.99,62.15,38.45,71.4,1.89,9.47,62.59
DL002,1/17/2020,108.67,84.94,38.58,90.76,1.54,6.47,64.92
DL002,1/18/2020,168.95,115.24,74.74,143.18,2.15,5.18,37.81
DL002,1/19/2020,154.49,112.88,55.29,121.37,1.61,3.99,12.14
DL002,1/20/2020,175.71,98.83,61.21,116.31,4.93,7.01,12.08
DL002,1/21/2020,241.99,69.87,62.87,104.7,1.77,3.76,11.95
DL002,1/22/2020,243.51,147.5,60.5,156.86,1.82,5.17,11.94
DL002,1/23/2020,76.42,81.67,52.17,93.98,2.0,4.82,12.28
DL002,1/24/2020,85.05,119.45,80.9,142.13,4.1,12.35,13.72
DL002,1/25/2020,151.48,109.26,92.6,147.25,2.9,9.81,12.85
DL002,1/26/2020,293.0,108.83,83.4,165.14,2.17,9.98,18.18
DL002,1/27/2020,250.36,77.3,95.14,130.01,4.15,11.92,19.56
DL002,1/28/2020,103.7,35.56,52.05,54.09,2.33,11.38,21.34
DL002,1/29/2020,84.15,108.01,56.83,118.61,3.35,6.06,19.08
DL002,1/30/2020,81.1,86.34,56.81,101.66,2.6,8.31,22.32
DL002,1/31/2020,91.25,102.28,73.98,120.22,2.29,7.44,21.62
DL002,2/1/2020,129.88,88.68,68.47,120.52,2.04,8.2,20.43
DL002,2/2/2020,119.75,118.62,77.74,142.74,1.21,7.18,23.39
DL002,2/3/2020,152.16,123.71,89.8,153.9,2.93,9.85,23.66
DL002,2/4/2020,210.46,47.14,80.75,136.01,1.51,13.7,50.38
DL002,2/5/2020,137.05,85.58,81.85,114.08,3.03,12.79,27.86
DL002,2/6/2020,128.11,93.84,78.41,141.96,2.14,8.62,26.96
DL002,2/7/2020,165.86,58.18,89.16,114.79,2.3,12.22,51.11
DL002,2/8/2020,146.02,83.81,75.52,120.52,2.2,3.44,29.18
DL002,2/9/2020,149.05,42.49,90.1,78.19,2.46,11.1,27.14
DL002,2/10/2020,173.25,16.35,60.88,48.26,2.37,7.83,26.67
DL002,2/11/2020,189.66,42.42,99.86,76.77,2.24,8.1,27.19
DL002,2/12/2020,176.71,67.13,88.8,85.04,2.24,7.75,25.86
DL002,2/13/2020,100.42,70.72,72.49,97.3,2.15,9.49,29.25
DL002,2/14/2020,84.3,70.22,54.34,85.77,1.57,6.43,37.62
DL002,2/15/2020,82.3,113.85,88.05,141.64,1.28,5.77,41.18
DL002,2/16/2020,133.29,116.59,89.84,157.92,1.71,3.85,29.74
DL002,2/17/2020,189.93,68.28,98.82,123.68,2.47,3.06,25.93
DL002,2/18/2020,125.08,127.03,109.8,165.46,2.72,9.13,28.84
DL002,2/19/2020,157.98,15.97,78.22,44.81,2.72,9.26,35.31
DL002,2/20/2020,101.23,8.59,35.77,26.03,1.37,7.68,15.04
DL002,2/21/2020,57.31,24.3,38.59,40.34,1.07,7.1,14.94
DL002,2/22/2020,70.3,50.22,44.92,79.44,2.37,11.74,15.81
DL002,2/23/2020,115.94,59.65,50.12,75.28,1.9,4.67,13.48
DL002,2/24/2020,58.8,62.34,49.4,77.01,2.03,7.56,13.51
DL002,2/25/2020,94.12,81.38,58.63,96.22,2.79,7.76,13.61
DL002,2/26/2020,125.29,92.61,71.59,114.85,2.57,7.73,13.96
DL002,2/27/2020,94.07,24.29,65.7,53.28,2.04,2.49,14.54
DL002,2/28/2020,73.04,8.53,42.69,29.62,1.95,4.69,18.12
DL002,2/29/2020,55.44,14.15,43.75,34.77,1.62,10.32,35.42
DL002,3/2/2020,130.67,72.23,72.34,117.14,2.63,11.84,35.77
DL002,3/3/2020,97.43,95.98,78.86,134.44,3.25,8.4,21.77
DL002,3/4/2020,83.89,58.89,64.75,83.1,2.05,13.67,49.57
DL002,3/5/2020,33.2,36.83,46.79,49.57,2.0,8.27,31.65
DL002,3/6/2020,19.16,35.68,42.64,48.21,1.82,6.21,29.3
DL002,3/7/2020,39.81,19.42,50.14,26.59,1.59,7.65,23.33
DL002,3/8/2020,101.55,113.98,56.84,134.62,2.39,11.27,19.76
DL002,3/9/2020,59.98,76.2,49.26,94.25,1.99,7.94,22.46
DL002,3/10/2020,190.66,76.09,51.69,101.26,2.27,5.27,16.22
DL002,3/11/2020,52.75,8.07,33.35,24.39,1.59,9.49,37.16
DL002,3/12/2020,65.28,38.85,44.07,54.33,1.95,11.43,25.97
DL002,3/13/2020,64.62,49.72,51.8,81.69,1.63,8.58,26.29
DL002,3/14/2020,44.33,42.42,41.36,56.57,2.03,8.82,33.45
DL002,3/15/2020,63.07,63.98,48.6,78.0,2.12,8.95,33.38
DL002,3/16/2020,64.58,71.98,67.66,120.25,1.78,7.27,28.67
DL002,3/17/2020,67.62,88.11,64.54,106.45,1.96,7.86,23.33
DL002,3/18/2020,67.74,98.52,69.47,117.27,2.31,3.84,23.66
DL002,3/19/2020,107.34,107.53,68.4,126.32,2.1,9.09,17.17
DL002,3/20/2020,114.69,66.14,55.48,84.65,1.82,29.68,46.72
DL002,3/21/2020,89.84,102.23,74.45,129.65,2.24,12.99,27.13
DL002,3/22/2020,89.8,25.18,41.65,42.68,2.05,14.58,71.18
DL002,3/23/2020,59.43,7.79,34.08,23.89,1.5,14.89,53.8
DL002,3/24/2020,100.3,10.26,33.56,26.0,2.06,17.52,51.32
DL002,3/25/2020,42.84,4.95,20.56,14.99,1.23,12.95,46.73
DL002,3/26/2020,44.15,5.57,17.26,13.72,1.39,8.31,37.51
DL002,3/27/2020,27.33,5.19,14.63,12.03,1.34,10.6,35.86
DL002,3/28/2020,22.08,4.84,15.81,12.46,1.16,8.25,35.63
DL002,3/29/2020,29.84,6.09,15.2,13.08,1.19,7.51,53.49
DL002,3/30/2020,31.12,4.42,17.27,12.8,1.39,8.26,66.47
DL002,3/31/2020,36.86,4.22,17.71,13.34,0.83,9.96,72.11
DL002,4/1/2020,36.67,4.46,17.18,12.77,1.34,11.0,56.14
DL002,4/2/2020,31.14,4.65,15.42,12.0,1.32,8.97,66.23
DL002,4/3/2020,31.1,5.15,23.65,16.79,1.31,7.93,80.6
DL002,4/19/2020,33.9,4.36,31.24,20.16,0.65,11.34,42.24
DL002,4/20/2020,66.14,9.09,25.6,20.68,4.04,19.73,65.27
DL002,4/21/2020,52.04,3.82,16.67,11.98,1.95,12.21,49.45
DL002,4/22/2020,66.82,5.67,29.31,20.22,1.33,27.35,77.56
DL002,4/23/2020,58.58,4.24,25.41,16.96,1.42,19.23,78.36
DL002,4/24/2020,64.57,4.81,24.6,17.01,1.23,18.69,79.72
DL002,4/27/2020,27.22,3.1,10.7,8.22,4.8,10.32,78.04
DL002,4/28/2020,46.08,3.42,11.36,8.84,1.24,12.14,70.25
DL002,5/15/2020,58.86,2.18,22.38,13.68,2.81,21.24,71.69
DL002,5/16/2020,79.17,2.38,20.32,12.76,2.28,16.0,95.85
DL002,5/17/2020,97.94,3.13,27.37,17.11,2.72,29.98,106.51
DL002,5/18/2020,89.15,11.49,40.61,30.97,1.22,15.5,90.26
DL002,5/19/2020,117.85,20.36,50.54,44.12,1.67,23.44,93.74
DL002,5/20/2020,63.63,10.09,34.84,26.76,2.43,14.33,111.07
DL002,5/21/2020,63.04,5.43,24.71,17.58,4.2,15.03,136.83
DL002,5/22/2020,120.38,72.6,122.53,124.35,4.72,17.64,31.23
DL002,5/23/2020,109.42,20.53,55.15,46.07,4.38,12.53,91.39
DL002,5/24/2020,92.29,4.95,29.83,19.9,1.39,16.63,108.81
DL002,5/25/2020,68.57,5.66,31.59,21.42,1.02,20.5,118.23
DL002,5/26/2020,67.16,18.51,45.89,39.5,2.96,10.97,81.47
DL002,5/27/2020,62.72,4.34,24.71,16.68,0.73,13.64,141.11
DL002,5/28/2020,58.04,4.1,12.4,9.94,1.42,9.22,123.58
DL002,5/29/2020,38.74,4.22,16.13,12.02,1.73,10.27,98.1
DL002,5/30/2020,30.75,4.14,14.67,11.18,3.71,9.39,95.58
DL002,5/31/2020,28.06,4.56,16.66,12.58,2.86,11.62,81.21
DL002,6/1/2020,49.64,4.16,19.09,13.55,1.43,17.3,112.18
DL002,6/2/2020,62.72,4.3,21.53,14.96,1.09,18.25,107.8
DL002,6/3/2020,77.31,4.41,26.25,17.56,1.06,23.12,115.68
DL002,6/4/2020,97.17,12.27,50.06,36.63,1.52,23.37,79.34
DL002,6/5/2020,58.12,6.23,25.75,18.78,0.55,12.64,95.29
DL002,6/6/2020,43.74,4.47,18.52,13.5,1.03,14.49,90.37
DL002,6/7/2020,52.83,5.52,21.22,15.79,1.01,11.51,100.3
DL002,6/8/2020,68.04,7.42,35.82,25.1,2.14,19.98,117.67
DL002,6/9/2020,84.25,10.49,48.23,34.21,1.38,18.98,106.99
DL002,6/10/2020,92.96,7.68,47.21,31.38,1.51,19.17,83.95
DL002,6/11/2020,82.0,9.08,36.97,27.07,1.53,16.92,48.18
DL002,6/12/2020,88.03,9.63,51.29,35.12,1.71,13.57,68.46
DL002,6/13/2020,80.29,14.84,53.49,40.55,1.46,10.08,69.62
DL002,6/14/2020,111.95,19.03,67.99,51.68,1.54,14.93,66.09
DL002,6/15/2020,70.12,24.89,69.63,57.33,1.07,11.83,77.66
DL002,6/16/2020,61.83,14.62,41.95,34.24,1.25,12.41,85.0
DL002,6/17/2020,48.36,10.08,43.73,31.49,0.94,11.84,81.1
DL002,6/18/2020,49.19,14.43,49.54,38.12,1.64,12.22,87.35
DL002,6/19/2020,82.81,9.28,33.9,25.6,1.27,12.4,90.17
DL002,6/20/2020,61.51,16.7,33.93,31.66,1.14,13.28,81.81
DL002,6/21/2020,57.56,8.4,30.11,22.87,1.22,15.76,79.25
DL002,6/22/2020,51.14,8.57,31.41,23.69,1.53,12.79,99.84
DL002,6/25/2020,56.17,13.0,22.1,22.36,2.99,21.07,48.98
DL002,6/26/2020,59.88,9.74,19.95,18.56,2.16,18.37,49.96
DL002,6/27/2020,43.08,29.72,26.51,38.32,2.75,13.63,37.43
DL002,6/28/2020,63.96,43.13,32.89,52.68,2.99,10.96,35.01
DL002,6/29/2020,61.49,9.81,22.82,20.14,1.84,20.14,61.81
DL002,6/30/2020,44.5,5.6,22.61,16.59,1.11,12.06,80.42
DL002,7/1/2020,56.25,4.03,28.05,18.2,1.85,14.72,77.25
DL003,2/4/2018,174.88,21.8,46.22,64.69,0.88,13.66,3.38
DL003,2/5/2018,209.42,37.71,55.55,84.1,1.03,16.38,27.58
DL003,2/6/2018,172.46,28.49,51.84,72.53,0.94,14.22,25.52
DL003,2/7/2018,157.33,22.36,49.81,65.49,0.88,14.45,37.78
DL003,2/8/2018,233.12,46.23,111.81,71.9,1.41,10.92,33.39
DL003,2/9/2018,253.5,38.68,74.86,72.68,1.33,13.98,39.25
DL003,2/10/2018,266.08,37.84,192.69,45.29,3.01,7.15,44.42
DL003,2/11/2018,157.25,21.32,52.13,54.86,1.22,8.3,42.18
DL003,2/12/2018,83.25,3.72,23.13,23.6,0.71,4.54,37.91
DL003,2/13/2018,136.88,22.99,35.0,52.72,0.98,6.29,42.37
DL003,2/14/2018,95.62,10.65,28.68,37.69,0.59,7.87,31.14
DL003,2/15/2018,112.58,7.06,29.33,35.01,0.73,9.77,33.25
DL003,2/16/2018,153.54,20.17,39.46,56.57,0.92,10.85,34.46
DL003,2/17/2018,179.92,14.5,37.34,49.4,0.93,10.84,31.5
DL003,2/18/2018,172.12,21.72,54.49,44.67,1.07,9.58,41.64
DL003,2/19/2018,249.67,36.38,105.68,57.7,1.69,12.07,43.41
DL003,2/20/2018,211.83,35.73,82.25,62.34,1.66,12.38,46.04
DL003,2/21/2018,224.67,39.12,116.0,66.15,2.43,8.36,56.4
DL003,2/22/2018,198.12,27.55,54.15,61.01,1.48,10.17,43.99
DL003,2/23/2018,197.22,26.14,51.42,59.14,1.45,9.63,40.74
DL003,2/24/2018,148.33,28.35,50.82,35.51,0.06,2.74,10.37
DL003,2/25/2018,107.79,22.3,42.19,50.53,0.18,5.26,7.38
DL003,2/26/2018,76.12,10.04,33.42,41.09,0.52,7.94,35.61
DL003,2/27/2018,106.13,21.26,40.07,55.47,0.7,10.44,36.99
DL003,2/28/2018,180.27,29.94,70.94,57.72,0.96,11.22,46.61
DL003,3/1/2018,147.54,28.34,44.48,58.93,0.83,8.22,39.67
DL003,3/2/2018,182.71,24.76,35.86,54.39,1.38,5.59,51.1
DL003,3/3/2018,126.42,9.13,27.7,34.33,0.71,4.92,41.28
DL003,3/4/2018,89.08,14.49,30.52,41.37,0.63,10.05,38.92
DL003,3/5/2018,95.83,12.63,32.65,43.61,0.48,10.29,41.86
DL003,3/6/2018,100.18,11.99,32.64,43.98,0.22,3.9,21.9
DL003,3/7/2018,106.92,17.69,40.91,54.35,0.56,11.17,43.39
DL003,3/8/2018,190.5,31.52,112.25,55.35,1.37,7.55,45.22
DL003,3/9/2018,175.04,27.46,59.43,60.11,0.96,14.1,48.87
DL003,3/10/2018,97.33,9.03,35.04,44.33,0.41,12.05,37.73
DL003,3/11/2018,101.34,14.0,38.79,50.94,0.56,13.65,45.41
DL003,3/12/2018,130.66,15.1,39.15,50.34,0.59,13.32,49.18
DL003,3/13/2018,142.62,25.67,60.68,58.72,1.02,11.0,49.57
DL003,3/14/2018,123.79,34.96,64.75,59.91,0.99,6.69,53.96
DL003,3/15/2018,137.12,24.6,54.77,46.56,0.81,6.88,39.34
